code,name,name_normalized,sector_slug
81521027,Operadores de Máquina Pasadora y Anudadora de Hilos de Urdimbre,operadores de maquina pasadora y anudadora de hilos de urdimbre,oficios
81521038,Operadores de Máquina Remalladora de Prendas de Género de Punto,operadores de maquina remalladora de prendas de genero de punto,oficios
81521049,"Operadores de Máquina Tejedora ""cotton"" de Género de Punto","operadores de maquina tejedora ""cotton"" de genero de punto",oficios
81521050,"Operadores de Máquina Tejedora de Calada con Dispositivos Especiales (Alfombras, Tapices, Rizo y Terciopelo)","operadores de maquina tejedora de calada con dispositivos especiales (alfombras, tapices, rizo y terciopelo)",oficios
81521061,Operadores de Máquina Tejedora de Calada con Jacquard,operadores de maquina tejedora de calada con jacquard,oficios
81521072,Operadores de Máquina Tejedora de Calada con y sin Maquinilla,operadores de maquina tejedora de calada con y sin maquinilla,oficios
81521083,Operadores de Máquina Tejedora de Encajes y Blondas,operadores de maquina tejedora de encajes y blondas,oficios
81521094,Operadores de Máquina Tejedora de Pasamanería (y/o Cintería),operadores de maquina tejedora de pasamaneria (y/o cinteria),oficios
81521102,Operadores de Máquina Tejedora de Punto en Máquinas de Recogida,operadores de maquina tejedora de punto en maquinas de recogida,oficios
81521113,Operadores de Máquina Tejedora de Redes y Mallas,operadores de maquina tejedora de redes y mallas,oficios
81521124,Operadores de Máquina Urdidora-Encoladora de Hilos,operadores de maquina urdidora-encoladora de hilos,oficios
81521135,Operadores de Máquina Willow y Similares,operadores de maquina willow y similares,oficios
81521146,Operadores de Máquinas para la Fabricación de Cordelería,operadores de maquinas para la fabricacion de cordeleria,oficios
81521157,"Operadores de Máquinas Tejedoras en Telar de Calada, en General","operadores de maquinas tejedoras en telar de calada, en general",oficios
81521168,Operadores de Máquina Tejedora de Género de Punto por Urdimbre (Ketle y Raschel),operadores de maquina tejedora de genero de punto por urdimbre (ketle y raschel),oficios
81521179,Preparadores-Ajustadores de Máquinas Tejedoras de Géneros de Punto,preparadores-ajustadores de maquinas tejedoras de generos de punto,oficios
81521180,Preparadores-Ajustadores de Telares,preparadores-ajustadores de telares,oficios
81521191,Revisadores-Reparadores de Productos Textiles,revisadores-reparadores de productos textiles,oficios
81531013,Operadores de Máquina de Acolchado,operadores de maquina de acolchado,oficios
81531024,Operadores de Máquina Industrial de Bordar (Unicabezal y Multicabezal),operadores de maquina industrial de bordar (unicabezal y multicabezal),oficios
81531035,"Operadores de Máquina Industrial de Bordar de Barretas, a la Continua","operadores de maquina industrial de bordar de barretas, a la continua",oficios
81531046,"Operadores de Máquina Industrial de Coser a la Plana, Excepto Peletería, Calzado, Marroquinería y Guantería de Piel","operadores de maquina industrial de coser a la plana, excepto peleteria, calzado, marroquineria y guanteria de piel",oficios
81531057,Operadores de Máquina Industrial de Coser de Prendas de Peletería,operadores de maquina industrial de coser de prendas de peleteria,oficios
81531068,Operadores de Máquina Industrial de Coser Owerlock,operadores de maquina industrial de coser owerlock,oficios
81531079,"Operadores de Máquina Industrial de Coser Piel y Cuero, Excepto Peletería, Marroquinería, Guantes y Calzado","operadores de maquina industrial de coser piel y cuero, excepto peleteria, marroquineria, guantes y calzado",oficios
81531080,Operadores de Máquina Industrial de Engomar (Textil/Confección),operadores de maquina industrial de engomar (textil/confeccion),oficios
81531091,Operadores de Máquina Industrial de Plisar (Textil/Confección),operadores de maquina industrial de plisar (textil/confeccion),oficios
81531101,Operadores de Máquina Industrial de Ribetear o Encintar (Textil/Confección),operadores de maquina industrial de ribetear o encintar (textil/confeccion),oficios
81531110,"Operadores de Máquinas Industriales de Coser y Bordar, en General","operadores de maquinas industriales de coser y bordar, en general",oficios
81541010,Operadores de Máquinas de Ennoblecimiento Textil (Preparación y Blanqueo),operadores de maquinas de ennoblecimiento textil (preparacion y blanqueo),oficios
81541021,"Operadores de Máquinas de Estampación en Telas, Plana y Rotativa","operadores de maquinas de estampacion en telas, plana y rotativa",oficios
81541032,Operadores de Máquinas de Preparación de Productos para Aprestos y Acabados Textiles,operadores de maquinas de preparacion de productos para aprestos y acabados textiles,oficios
81541043,Operadores de Máquinas de Tintura de Hilados y Fibras,operadores de maquinas de tintura de hilados y fibras,oficios
81541054,Operadores de Máquinas de Tintura de Telas,operadores de maquinas de tintura de telas,oficios
81541065,"Operadores de Máquinas de Vaporizado, Lavado y Secado de Telas, Fibras o Hilados Estampados","operadores de maquinas de vaporizado, lavado y secado de telas, fibras o hilados estampados",oficios
81541076,Operadores de Máquinas Estampadoras de Textiles,operadores de maquinas estampadoras de textiles,oficios
81541087,Operadores de Máquinas Hormadoras de Prendas de Género de Punto,operadores de maquinas hormadoras de prendas de genero de punto,oficios
81541098,Operadores de Máquinas para el Acabado de la Seda,operadores de maquinas para el acabado de la seda,oficios
81541104,Operadores de Máquinas para el Acabado de Productos Textiles,operadores de maquinas para el acabado de productos textiles,oficios
81541113,Operadores de Máquinas para el Perchado y Cepillado de Telas,operadores de maquinas para el perchado y cepillado de telas,oficios
81541122,Operadores de Máquinas Planchadoras de Confección Industrial,operadores de maquinas planchadoras de confeccion industrial,oficios
81541131,Operadores de Máquinas Tundosa de Telas,operadores de maquinas tundosa de telas,oficios
81541140,Verificadores de Productos Textiles,verificadores de productos textiles,oficios
81551013,"Operadores de Máquinas de Cortar Pieles y Cueros Curtidos.(Excepto Peletería, Vestido y Calzado)","operadores de maquinas de cortar pieles y cueros curtidos.(excepto peleteria, vestido y calzado)",oficios
81551022,"Operadores de Máquinas de Curtición de Pieles y Cueros (Desencalado, Rendido, Piquelado, Desengrasado y Curtido)","operadores de maquinas de curticion de pieles y cueros (desencalado, rendido, piquelado, desengrasado y curtido)",oficios
81551031,Operadores de Máquinas de Planchado y Grabado de Curtidos,operadores de maquinas de planchado y grabado de curtidos,oficios
81551040,"Operadores de Máquinas para la Preparación del Curtido de Pieles y Cueros, en General","operadores de maquinas para la preparacion del curtido de pieles y cueros, en general",oficios
81561016,Cosedores a Máquina Alta de una Aguja de Piezas (Aparado de Calzado),cosedores a maquina alta de una aguja de piezas (aparado de calzado),oficios
81561025,Cosedores a Máquina de Columna de Piel y Cuero (Marroquinería),cosedores a maquina de columna de piel y cuero (marroquineria),oficios
81561034,Cosedores a Máquina Plana de Aguja de Piezas (Aparado de Calzado),cosedores a maquina plana de aguja de piezas (aparado de calzado),oficios
81561043,Cosedores a Máquinas Strobel de Plantas en Piezas (Aparado de Calzado),cosedores a maquinas strobel de plantas en piezas (aparado de calzado),oficios
81561052,Cosedores Completos de Máquinas Piezas (Aparado de Calzado),cosedores completos de maquinas piezas (aparado de calzado),oficios
81561061,Operadores a Máquina para Recortar Sobrantes ,operadores a maquina para recortar sobrantes,oficios
81561070,Operadores de Máquina Automática para Lijar Zapatos (Montaje de Calzado),operadores de maquina automatica para lijar zapatos (montaje de calzado),oficios
81561081,Operadores de Máquina Cortadora de Piezas de Calzado,operadores de maquina cortadora de piezas de calzado,oficios
81561092,Operadores de Máquina de Coser Piel y Cuero (Marroquinería y Guantería),operadores de maquina de coser piel y cuero (marroquineria y guanteria),oficios
81561100,Operadores de Máquina de Inyección de Pisos de Calzado,operadores de maquina de inyeccion de pisos de calzado,oficios
81561119,Operadores de Máquina para Biselar (Industria Auxiliar del Calzado),operadores de maquina para biselar (industria auxiliar del calzado),oficios
81561128,Operadores de Máquina para Bruñir Cantos de Suelas (Prefabricado de Calzado),operadores de maquina para brunir cantos de suelas (prefabricado de calzado),oficios
81561137,Operadores de Máquina para Colocar Cercos (Prefabricado de Calzado),operadores de maquina para colocar cercos (prefabricado de calzado),oficios
81561146,Operadores de Máquina para Dividir Piezas (Aparado de Calzado),operadores de maquina para dividir piezas (aparado de calzado),oficios
81561155,Operadores de Máquina para Dobladillar Piezas (Aparado de Calzado),operadores de maquina para dobladillar piezas (aparado de calzado),oficios
81561164,Operadores de Máquina para Encolar Pisos o Zapatos (Montaje de Calzado),operadores de maquina para encolar pisos o zapatos (montaje de calzado),oficios
81561173,Operadores de Máquina para Lijar Tacones (Prefabricado de Calzado),operadores de maquina para lijar tacones (prefabricado de calzado),oficios
81561182,Operadores de Máquina para Moldear (Industria Auxiliar del Calzado),operadores de maquina para moldear (industria auxiliar del calzado),oficios
81561191,Operadores de Máquina para Moldear y Pegar Cañas de Botas (Aparado de Calzado),operadores de maquina para moldear y pegar canas de botas (aparado de calzado),oficios
81561203,Operadores de Máquina para Montado de Enfranques de Calzado (Montaje de Calzado),operadores de maquina para montado de enfranques de calzado (montaje de calzado),oficios
81561212,Operadores de Máquina para Montado de Talones de Calzado,operadores de maquina para montado de talones de calzado,oficios
81561221,Operadores de Máquina para Montado-Centrado de Puntas de Calzado (Montaje de Calzado),operadores de maquina para montado-centrado de puntas de calzado (montaje de calzado),oficios
81561230,Operadores de Máquina para Pespuntear Blacke (Montaje de Calzado),operadores de maquina para pespuntear blacke (montaje de calzado),oficios
81561249,Operadores de Máquina para Picar Piezas (Aparado de Calzado),operadores de maquina para picar piezas (aparado de calzado),oficios
81561258,Operadores de Máquina para Poner Contrafuertes (Montaje de Calzado),operadores de maquina para poner contrafuertes (montaje de calzado),oficios
81561267,Operadores de Máquina para Poner Topes (Montaje de Calzado),operadores de maquina para poner topes (montaje de calzado),oficios
81561276,Operadores de Máquina para Predesvirar (Prefabricado de Calzado),operadores de maquina para predesvirar (prefabricado de calzado),oficios
81561285,Operadores de Máquina para Prefijado de Tacones (Montaje de Calzado),operadores de maquina para prefijado de tacones (montaje de calzado),oficios
81561294,Operadores de Máquina para Prefijado y Pegado de Zapatos a Pisos (Montaje de Calzado),operadores de maquina para prefijado y pegado de zapatos a pisos (montaje de calzado),oficios
81561306,Operadores de Máquina para Pulir Suelas y Bloques Prefabricados (Prefabricado de Calzado),operadores de maquina para pulir suelas y bloques prefabricados (prefabricado de calzado),oficios
81561315,Operadores de Máquina para Rebajar e Igualar Plantillas y Suelas (Industria Auxiliar del Calzado),operadores de maquina para rebajar e igualar plantillas y suelas (industria auxiliar del calzado),oficios
81561324,Operadores de Máquina para Rebajar Piezas (Aparado de Calzado),operadores de maquina para rebajar piezas (aparado de calzado),oficios
81561333,Operadores de Máquina para Ribetear Piezas (Aparado de Calzado),operadores de maquina para ribetear piezas (aparado de calzado),oficios
81561342,Operadores de Máquina para Sacar de Horma y Perfiles del Calzado (Montaje de Calzado),operadores de maquina para sacar de horma y perfiles del calzado (montaje de calzado),oficios
81561351,Operadores de Máquina para Troquelar (Industria Auxiliar del Calzado),operadores de maquina para troquelar (industria auxiliar del calzado),oficios
81561360,Operadores de Máquina para Vulcanizar Plantillas (Aparado de Calzado),operadores de maquina para vulcanizar plantillas (aparado de calzado),oficios
81561388,Operadores de Máquinas de Finisaje y Acabado de Calzado,operadores de maquinas de finisaje y acabado de calzado,oficios
81561397,"Operadores de Máquinas de Montaje, Ahormado, Centrado y Fijación de Piezas de Calzado","operadores de maquinas de montaje, ahormado, centrado y fijacion de piezas de calzado",oficios
81561409,Operadores de Máquinas de Vulcanizado de Pisos de Calzado,operadores de maquinas de vulcanizado de pisos de calzado,oficios
81561418,Operadores de Máquinas para Fabricar Artículos de Marroquinería,operadores de maquinas para fabricar articulos de marroquineria,oficios
81561427,"Operadores de Máquinas para Fabricar Monturas, Colleras y Arneses","operadores de maquinas para fabricar monturas, colleras y arneses",oficios
81561436,"Operadores de Máquinas para la Preparación de Calzado, en General","operadores de maquinas para la preparacion de calzado, en general",oficios
81561445,Operadores-Deshormadores de Máquina de Inyección de Pisos de Calzado (Montaje de Calzado),operadores-deshormadores de maquina de inyeccion de pisos de calzado (montaje de calzado),oficios
81561454,Verificadores de Calidad de Piezas (Aparado de Calzado),verificadores de calidad de piezas (aparado de calzado),oficios
81561463,Cortadores de Piezas de Calzado por Ordenador,cortadores de piezas de calzado por ordenador,oficios
81591015,Operadores de Máquinas para Confeccionar Adornos para Tocado y Vestido,operadores de maquinas para confeccionar adornos para tocado y vestido,oficios
81591024,Operadores de Máquinas para Confeccionar Colchones,operadores de maquinas para confeccionar colchones,oficios
81591033,"Operadores de Máquinas para Confeccionar Sombreros, Gorras y/o Guantes (Excepto Piel y Cuero)","operadores de maquinas para confeccionar sombreros, gorras y/o guantes (excepto piel y cuero)",oficios
81591042,"Operadores de Máquinas para Fabricar Telas No Tejidas, en General","operadores de maquinas para fabricar telas no tejidas, en general",oficios
81601013,Operadores de Cuadro de Control para el Tratamiento de la Leche y sus Derivados,operadores de cuadro de control para el tratamiento de la leche y sus derivados,oficios
81601024,Operadores de Cuadro de Control para la Producción de Artículos de Panadería y Repostería Industrial,operadores de cuadro de control para la produccion de articulos de panaderia y reposteria industrial,oficios
81601035,Operadores de Hornos de Panadería y Repostería Industrial,operadores de hornos de panaderia y reposteria industrial,oficios
81601046,Operadores de Instalaciones de Proceso Continuo (Refino de Azúcar),operadores de instalaciones de proceso continuo (refino de azucar),oficios
81601057,Operadores de Máquina Envasadora de Bebidas,operadores de maquina envasadora de bebidas,oficios
81601068,Operadores de Máquina Envasadora de Tabaco,operadores de maquina envasadora de tabaco,oficios
81601079,Operadores de Máquina Mezcladora de Ingredientes para Fabricar Piensos Compuestos,operadores de maquina mezcladora de ingredientes para fabricar piensos compuestos,oficios
81601080,Operadores de Máquinas Envasadoras de Productos de Panadería y Repostería Industrial,operadores de maquinas envasadoras de productos de panaderia y reposteria industrial,oficios
81601091,Operadores de Máquinas para Congelar Carne o Pescado,operadores de maquinas para congelar carne o pescado,oficios
81601109,Operadores de Máquinas para el Aderezo y Relleno de Aceitunas,operadores de maquinas para el aderezo y relleno de aceitunas,oficios
81601110,"Operadores de Máquinas para el Tratamiento y Elaboración de Productos Lácteos, en General","operadores de maquinas para el tratamiento y elaboracion de productos lacteos, en general",oficios
81601121,"Operadores de Máquinas para Elaborar Azúcar, en General","operadores de maquinas para elaborar azucar, en general",oficios
81601132,"Operadores de Máquinas para Elaborar Bebidas Alcohólicas, en General","operadores de maquinas para elaborar bebidas alcoholicas, en general",oficios
81601143,Operadores de Máquinas para Elaborar Bebidas sin Alcohol,operadores de maquinas para elaborar bebidas sin alcohol,oficios
81601154,Operadores de Máquinas para Elaborar Cacao,operadores de maquinas para elaborar cacao,oficios
81601165,Operadores de Máquinas para Elaborar Café y/o Sucedáneos,operadores de maquinas para elaborar cafe y/o sucedaneos,oficios
81601176,Operadores de Máquinas para Elaborar Caramelos y Dulces,operadores de maquinas para elaborar caramelos y dulces,oficios
81601187,Operadores de Máquinas para Elaborar Cavas,operadores de maquinas para elaborar cavas,oficios
81601198,Operadores de Máquinas para Elaborar Cigarrillos,operadores de maquinas para elaborar cigarrillos,oficios
81601206,Operadores de Máquinas para Elaborar Cigarros,operadores de maquinas para elaborar cigarros,oficios
81601217,Operadores de Máquinas para Elaborar Concentrados y Zumos,operadores de maquinas para elaborar concentrados y zumos,oficios
81601228,"Operadores de Máquinas para Elaborar Conservas de Frutas, Verduras y Productos Vegetales, en General","operadores de maquinas para elaborar conservas de frutas, verduras y productos vegetales, en general",oficios
81601239,Operadores de Máquinas para Elaborar Conservas de Pescado y Similares,operadores de maquinas para elaborar conservas de pescado y similares,oficios
81601240,Operadores de Máquinas para Elaborar Conservas de Productos Cárnicos,operadores de maquinas para elaborar conservas de productos carnicos,oficios
81601251,"Operadores de Máquinas para Elaborar Frutos Secos, en General","operadores de maquinas para elaborar frutos secos, en general",oficios
81601262,Operadores de Máquinas para Elaborar Helados,operadores de maquinas para elaborar helados,oficios
81601273,Operadores de Máquinas para Elaborar Pastas Alimenticias,operadores de maquinas para elaborar pastas alimenticias,oficios
81601284,Operadores de Máquinas para Elaborar Productos a Base de Cereales,operadores de maquinas para elaborar productos a base de cereales,oficios
81601295,"Operadores de Máquinas para Elaborar Productos Cárnicos, en General","operadores de maquinas para elaborar productos carnicos, en general",oficios
81601303,Operadores de Máquinas para Elaborar Productos de Cacao y Chocolate,operadores de maquinas para elaborar productos de cacao y chocolate,oficios
81601314,"Operadores de Máquinas para Elaborar Productos de Panadería y Repostería Industrial, en General","operadores de maquinas para elaborar productos de panaderia y reposteria industrial, en general",oficios
81601325,Operadores de Máquinas para Elaborar Queso y Similares,operadores de maquinas para elaborar queso y similares,oficios
81601336,Operadores de Máquinas para Elaborar Sidra,operadores de maquinas para elaborar sidra,oficios
81601347,Operadores de Máquinas para Elaborar Té y Otras Infusiones,operadores de maquinas para elaborar te y otras infusiones,oficios
81601358,Operadores de Máquinas para Elaborar Turrones y Mazapanes,operadores de maquinas para elaborar turrones y mazapanes,oficios
81601369,Operadores de Máquinas para Elaborar Vinagres,operadores de maquinas para elaborar vinagres,oficios
81601370,Operadores de Máquinas para Elaborar Vinos,operadores de maquinas para elaborar vinos,oficios
81601381,Operadores de Máquinas para Elaborar y/o Refinar Aceites y Grasas Comestibles,operadores de maquinas para elaborar y/o refinar aceites y grasas comestibles,oficios
81601392,"Operadores de Máquinas para la Preparación de Tabaco, en General","operadores de maquinas para la preparacion de tabaco, en general",oficios
81601400,"Operadores de Máquinas para Molturar Cereales y Especias, en General","operadores de maquinas para molturar cereales y especias, en general",oficios
81601411,Operadores de Máquinas para Preparados de Miel,operadores de maquinas para preparados de miel,oficios
81701014,Operadores de Máquinas de Limpiar y Restaurar Prendas de Piel y Cuero (Excepto Peletería),operadores de maquinas de limpiar y restaurar prendas de piel y cuero (excepto peleteria),oficios
81701025,Operadores de Máquinas de Limpieza en Seco de Prendas (Lavandería),operadores de maquinas de limpieza en seco de prendas (lavanderia),oficios
81701036,Operadores de Máquinas de Tintura de Prendas (Lavandería),operadores de maquinas de tintura de prendas (lavanderia),oficios
81701047,Operadores de Máquinas Lavadoras y/o Secadoras de Prendas (Lavandería),operadores de maquinas lavadoras y/o secadoras de prendas (lavanderia),oficios
81701058,Operadores de Máquinas Planchadoras de Prendas (Lavandería y Similares),operadores de maquinas planchadoras de prendas (lavanderia y similares),oficios
81911013,Operadores de Baño Metálico por Flotación del Vidrio,operadores de bano metalico por flotacion del vidrio,oficios
81911024,Operadores de Fabricación de Abrasivos Flexibles,operadores de fabricacion de abrasivos flexibles,oficios
81911035,Operadores de Fabricación de Abrasivos Rígidos,operadores de fabricacion de abrasivos rigidos,oficios
81911046,Operadores de Fabricación de Artículos de Vidrio,operadores de fabricacion de articulos de vidrio,oficios
81911057,Operadores de Fabricación de Azulejos y Revestimientos Cerámicos,operadores de fabricacion de azulejos y revestimientos ceramicos,oficios
81911068,Operadores de Fabricación de Porcelana Sanitaria,operadores de fabricacion de porcelana sanitaria,oficios
81911079,Operadores de Fabricación de Tejas y Ladrillos,operadores de fabricacion de tejas y ladrillos,oficios
81911080,"Operadores de Fabricación de Vajillas, Artículos de Hogar y Adornos","operadores de fabricacion de vajillas, articulos de hogar y adornos",oficios
81911091,Operadores de Fabricación de Vidrio de Automoción,operadores de fabricacion de vidrio de automocion,oficios
81911109,Operadores de Fabricación de Vidrio Óptico,operadores de fabricacion de vidrio optico,oficios
81911110,"Operadores de Fabricación de Vidrio Plano, Ornamental y/o Técnicos","operadores de fabricacion de vidrio plano, ornamental y/o tecnicos",oficios
81911121,"Operadores de Horno de Cerámica, Porcelana y Loza","operadores de horno de ceramica, porcelana y loza",oficios
81911132,"Operadores de Horno de Esmaltes, Barnices y Vidriados","operadores de horno de esmaltes, barnices y vidriados",oficios
81911143,"Operadores de Horno de Fundición de Vidrio, en General","operadores de horno de fundicion de vidrio, en general",oficios
81911154,Operadores de Horno para Fabricar Tejas y Ladrillos,operadores de horno para fabricar tejas y ladrillos,oficios
81911165,Operadores de Máquina de Tratamiento de Vidrio,operadores de maquina de tratamiento de vidrio,oficios
81911176,Operadores de Máquina de Tratamiento de Vidrio Óptico,operadores de maquina de tratamiento de vidrio optico,oficios
81911187,Operadores de Máquina Moldeadora de Platos por Velocidad Rotativa,operadores de maquina moldeadora de platos por velocidad rotativa,oficios
81911198,Operadores de Máquina Moledora de Esmaltes en Industria Cerámica,operadores de maquina moledora de esmaltes en industria ceramica,oficios
81911206,Operadores de Máquina Moledora de Pasta Cerámica (Industria Cerámica),operadores de maquina moledora de pasta ceramica (industria ceramica),oficios
81911217,Operadores de Máquina Prensadora para Elaborar Piezas de Cerámica,operadores de maquina prensadora para elaborar piezas de ceramica,oficios
81911228,Operadores de Máquina Preparadora de Arcilla,operadores de maquina preparadora de arcilla,oficios
81911239,"Operadores de Máquina Preparadora de Esmaltes, Barnices y Vidriados","operadores de maquina preparadora de esmaltes, barnices y vidriados",oficios
81911240,"Operadores de Máquina Pulidora de Cerámica, Porcelana y Loza","operadores de maquina pulidora de ceramica, porcelana y loza",oficios
81911251,Operadores de Máquinas para Fabricar Fibra de Vidrio,operadores de maquinas para fabricar fibra de vidrio,oficios
81911262,Verificadores en Serie de Piezas de Porcelana y Cerámica,verificadores en serie de piezas de porcelana y ceramica,oficios
81921010,Caldereteros (Maestranzas),caldereteros (maestranzas),oficios
81921021,Engrasadores de Máquinas de Barcos,engrasadores de maquinas de barcos,oficios
81921032,Operadores de Calderas Industriales,operadores de calderas industriales,oficios
81931017,Envasadores Completos de Calzado (Envasado de Calzado),envasadores completos de calzado (envasado de calzado),oficios
81931028,"Operadores de Máquina de Etiquetar, en General","operadores de maquina de etiquetar, en general",oficios
81931039,Operadores de Máquina Embaladora de Productos No Perecederos,operadores de maquina embaladora de productos no perecederos,oficios
81931040,Operadores de Máquina Embaladora de Productos Perecederos Previamente Envasados,operadores de maquina embaladora de productos perecederos previamente envasados,oficios
81931051,Operadores de Máquina Embotelladora de Bebidas,operadores de maquina embotelladora de bebidas,oficios
81931062,Operadores de Máquina Embotelladora y/o Envasadora de Leche y Productos Lácteos,operadores de maquina embotelladora y/o envasadora de leche y productos lacteos,oficios
81931073,Operadores de Máquina Ensacadora-Envasadora de Cereales y Piensos Compuestos,operadores de maquina ensacadora-envasadora de cereales y piensos compuestos,oficios
81931084,"Operadores de Máquinas Embotelladoras de Zumos y Concentrados de Frutas, Verduras y Productos Vegetales","operadores de maquinas embotelladoras de zumos y concentrados de frutas, verduras y productos vegetales",oficios
81931095,Operadores de Máquinas Enlatadoras (y/o Envasadoras de Productos de Carne o Pescado),operadores de maquinas enlatadoras (y/o envasadoras de productos de carne o pescado),oficios
81931103,"Operadores de Máquinas Enlatadoras y/o Envasadoras de Frutas, Verduras y Productos Vegetales","operadores de maquinas enlatadoras y/o envasadoras de frutas, verduras y productos vegetales",oficios
81931114,Operadores de Máquinas Envasadoras de Aceites y Grasas Comestibles,operadores de maquinas envasadoras de aceites y grasas comestibles,oficios
81931125,Operadores de Máquinas Envasadoras de Azúcar,operadores de maquinas envasadoras de azucar,oficios
81931136,"Operadores de Máquinas Envasadoras de Café, Té, Cacao y Similares","operadores de maquinas envasadoras de cafe, te, cacao y similares",oficios
81931147,Operadores de Máquinas Envasadoras de Miel,operadores de maquinas envasadoras de miel,oficios
81931158,Operadores de Máquinas Envasadoras de Pastas Alimenticias,operadores de maquinas envasadoras de pastas alimenticias,oficios
81931169,Operadores de Máquinas Envasadoras de Productos Congelados de Carne o Pescado,operadores de maquinas envasadoras de productos congelados de carne o pescado,oficios
81991011,Operadores de Equipos Compresores de Aire,operadores de equipos compresores de aire,oficios
81991020,Operadores de Equipos Compresores de Frío,operadores de equipos compresores de frio,oficios
81991039,Operadores de Equipos Compresores de Gas,operadores de equipos compresores de gas,oficios
81991048,Operadores de Planta de Aire Acondicionado,operadores de planta de aire acondicionado,oficios
81991057,Operadores de Planta de Refrigeración,operadores de planta de refrigeracion,oficios
81991066,Operadores de Planta de Ventilación y Calefacción,operadores de planta de ventilacion y calefaccion,oficios
82011011,"Montadores-Ajustadores de Elementos Mecánicos de Maquinaria, en General","montadores-ajustadores de elementos mecanicos de maquinaria, en general",oficios
82011022,Montadores-Ajustadores de Elementos Mecánicos de Motores Aeronáuticos,montadores-ajustadores de elementos mecanicos de motores aeronauticos,oficios
82011033,"Montadores-Ajustadores de Elementos Mecánicos, en Cadena de Montaje (Excepto Automoción)","montadores-ajustadores de elementos mecanicos, en cadena de montaje (excepto automocion)",oficios
82011044,"Montadores-Ajustadores de Elementos Mecánicos, en Cadena de Montaje de Automoción","montadores-ajustadores de elementos mecanicos, en cadena de montaje de automocion",oficios
82011055,Montadores-Ajustadores de Grupos Mecánicos y Motores en Automoción,montadores-ajustadores de grupos mecanicos y motores en automocion,oficios
82011066,"Montadores-Ajustadores de Maquinaria Agrícola, en General","montadores-ajustadores de maquinaria agricola, en general",oficios
82011077,"Montadores-Ajustadores de Maquinaria Industrial, en General","montadores-ajustadores de maquinaria industrial, en general",oficios
82011088,Montadores-Ajustadores de Máquinas Herramientas para el Trabajo en Metales,montadores-ajustadores de maquinas herramientas para el trabajo en metales,oficios
82011099,Montadores-Ajustadores de Motores y Grupos Mecánicos Navales en Astilleros,montadores-ajustadores de motores y grupos mecanicos navales en astilleros,oficios
82021012,Montadores de Aparatos Eléctricos en Cadena de Montaje,montadores de aparatos electricos en cadena de montaje,oficios
82021021,"Montadores de Aparatos Electrónicos, en General","montadores de aparatos electronicos, en general",oficios
82021030,Montadores de Bobinas en Motores,montadores de bobinas en motores,oficios
82021041,Montadores de Cuadros Eléctricos,montadores de cuadros electricos,oficios
82021052,Montadores de Cuadros Electroneumáticos,montadores de cuadros electroneumaticos,oficios
82021063,Montadores de Dispositivos y Cuadros Electrónicos,montadores de dispositivos y cuadros electronicos,oficios
82021074,"Montadores de Elementos Eléctricos y/o Electrónicos de Vehículos, en General","montadores de elementos electricos y/o electronicos de vehiculos, en general",oficios
82021085,"Montadores de Equipos Microelectrónicos, en General","montadores de equipos microelectronicos, en general",oficios
82021096,"Montadores de Maquinaria Eléctrica, en General","montadores de maquinaria electrica, en general",oficios
82021106,"Montadores Electromecánicos, en General","montadores electromecanicos, en general",oficios
82021115,Montadores Electrónicos de Equipos Informáticos,montadores electronicos de equipos informaticos,oficios
82021124,Verificadores de Ajustes en el Montaje de Elementos Eléctricos y/o en Serie,verificadores de ajustes en el montaje de elementos electricos y/o en serie,oficios
82091013,"Ensambladores de Productos Metálicos, de Caucho o Plástico en Cadena de Montaje","ensambladores de productos metalicos, de caucho o plastico en cadena de montaje",oficios
82091022,"Ensambladores de Productos Metálicos, en General","ensambladores de productos metalicos, en general",oficios
82091031,Montadores de Adornos con y para Productos Textiles,montadores de adornos con y para productos textiles,oficios
82091040,Montadores de Envases y Embalajes de Madera y Similares,montadores de envases y embalajes de madera y similares,oficios
82091059,Montadores de Material Rodado Ferroviario,montadores de material rodado ferroviario,oficios
82091068,Montadores de Muebles de Cocina,montadores de muebles de cocina,oficios
82091077,Montadores de Muebles de Madera o Similares,montadores de muebles de madera o similares,oficios
82091086,Montadores de Productos con Elementos de Diferentes Materiales,montadores de productos con elementos de diferentes materiales,oficios
82091095,"Montadores de Productos de Madera y/o Ebanistería, en General","montadores de productos de madera y/o ebanisteria, en general",oficios
82091107,Montadores de Productos de Cartón/Papel,montadores de productos de carton/papel,oficios
82091116,Montadores en Líneas de Ensamblaje de Automoción,montadores en lineas de ensamblaje de automocion,oficios
83111011,Conductores de Tren Metropolitano,conductores de tren metropolitano,transporte
83111020,Maquinistas de Tren,maquinistas de tren,transporte
83121014,"Agentes de Maniobras Ferroviarias, en General","agentes de maniobras ferroviarias, en general",transporte
83211010,"Conductores-Operadores de Maquinaria Agrícola con Motor, en General","conductores-operadores de maquinaria agricola con motor, en general",transporte
83211021,"Manipuladores de Cosechadoras, en General","manipuladores de cosechadoras, en general",transporte
83211032,Tractoristas-Manipuladores Agrícolas,tractoristas-manipuladores agricolas,transporte
83221013,"Conductores-Operadores de Maquinaria Forestal con Motor, en General","conductores-operadores de maquinaria forestal con motor, en general",transporte
83311011,Conductores-Operadores de Adoquinadora-Pavimentadora,conductores-operadores de adoquinadora-pavimentadora,transporte
